Name,CC4h_1,CC4h_2,CC4h_3,GC4h_1,GC4h_2,GC4h_3
Gm47725,0,0,0,0,0,1
Gm24433,0,0,0,0,0,0
Eea1,2816,2034,3022,1493,1596,1720
Gm5426,0,1,0,1,0,2
Gm22913,0,0,0,0,0,0
4930459C07Rik,6,5,1,1,4,1
Gm48427,0,2,0,0,0,0
Gm33782,2,0,1,0,0,1
Gm48428,0,0,0,0,0,0
Gm48505,10,2,8,2,0,3
Gm33843,5,9,32,1,3,2
Btg1,12138,14715,7819,11302,25530,13990
Gm48521,0,0,9,4,2,1
Gm24587,0,0,0,0,0,0
Gm33981,6,0,12,10,3,5
4930556N09Rik,0,2,1,2,2,3
Mir3966,0,0,0,0,0,0
Dcn,0,6,18,236,251,407
Lum,0,1,2,38,52,68
4930473O22Rik,0,0,2,0,0,0
Kera,5,2,18,0,0,2
Epyc,0,0,0,2,2,1
Gm10754,12,7,13,3,4,13
Ccer1,0,0,0,0,0,0
4930525C09Rik,0,0,0,0,0,0
C030005K15Rik,0,0,0,0,0,0
Gm25658,0,0,0,0,0,0
Gm8633,0,3,3,0,1,2
Gm37631,0,0,0,0,0,0
Gm34297,1,2,1,0,0,2
Gm5427,11,1,0,6,1,5
Atp2b1,6847,4749,8858,10446,10724,12892
Gm48761,0,0,0,0,0,0
Poc1b,1096,688,1109,437,450,450
Galnt4,499,524,391,476,615,582
Phxr2,0,0,0,2,0,0
Gm16239,6,0,0,2,0,2
Gm34574,0,4,2,1,2,0
Gm48884,0,0,0,0,1,0
Gm34777,6,26,10,6,2,6
Dusp6,4282,4303,2637,2882,4841,3673
Gm34921,24,2,0,3,2,2
Gm48089,126,49,59,61,66,66
B530045E10Rik,95,27,118,12,15,6
Gm35035,0,1,0,1,0,0
Gm34983,0,3,1,2,0,3
Gm20110,0,0,0,1,1,3
Gm35101,1,1,0,0,0,0
Gm47578,3,2,5,2,4,2
Csl,4,1,0,3,0,3
Gm35206,0,0,0,0,0,0
Kitl,926,1224,672,2770,4426,3061
AC167229.1,283,326,136,6714,11799,8605
Gm22918,0,0,0,0,0,0
Gm25287,0,0,0,0,0,0
Gm47627,0,0,0,0,0,0
Gm4301,0,0,0,0,0,0
Gm4302,0,0,0,0,0,0
Gm4303,0,0,0,0,0,0
Gm4305,0,0,0,0,0,0
Gm4307,0,0,0,0,0,0
Gm47631,0,0,0,0,0,0
Gm4312,0,0,0,0,0,0
Gm47673,0,0,0,0,0,0
Tmtc3,3161,2508,2427,2695,2964,2948
Cep290,446,393,360,353,276,304
4930430F08Rik,230,129,108,135,88,108
Gm47956,0,0,3,11,3,4
1700017N19Rik,0,0,0,0,0,0
Gm35722,0,0,3,0,1,0
Gm26278,0,0,0,0,0,0
Mgat4c,73,41,166,71,50,68
Gm47032,0,0,0,0,0,0
Mir3059,0,0,0,0,0,0
Gm47031,0,0,0,0,0,0
Gm47033,0,0,0,0,0,0
Gm47025,0,0,0,0,0,0
Gm47101,2,0,0,0,0,0
Nts,11602,10120,6433,22198,34743,24840
Rassf9,1027,878,625,202,409,263
Gm47143,6,1,0,1,0,0
Alx1,17,0,72,0,5,1
Gm17028,0,0,0,0,0,0
Lrriq1,26,11,72,6,7,3
Gm25376,0,0,0,0,0,0
Gm47164,1,0,3,2,0,4
Slc6a15,2929,2680,2433,727,957,829
Gm47223,0,0,1,1,0,0
Gm47221,0,1,1,0,0,1
Gm47224,0,0,2,0,0,0
Gm25143,0,0,0,0,0,0
Gm47226,0,0,0,0,0,0
Gm21293,0,0,0,0,0,2
Gm6763,0,0,0,0,0,0
Gm8764,0,0,0,0,0,0
Gm21304,0,0,0,0,0,0
Gm21312,0,0,0,0,0,0
Gm20765,0,0,0,0,0,0
Gm4340,0,0,0,0,0,0
Gm22339,0,0,0,0,0,0
Mir6411,0,0,0,0,0,0
Gm22945,0,0,0,0,0,0
Gm25522,0,0,0,0,0,0
Gm25587,0,0,0,0,0,0
Gm25422,0,0,0,0,0,0
Gm36997,0,0,0,0,0,0
Tmtc2,6209,5555,5556,4508,5822,5415
Gm48206,0,4,0,1,0,4
Gm48205,0,0,0,0,0,1
Gm48203,2,10,0,0,2,4
Gm48204,0,0,0,0,0,6
Gm48207,4,2,4,0,0,0
Gm15663,275,300,205,165,222,166
Mettl25,582,360,408,371,388,384
n-R5s80,0,0,0,0,0,0
Gm48298,6,2,0,0,2,6
Ccdc59,1990,1753,1442,1196,1333,1267
Gm24237,0,0,0,0,0,0
Gm25342,0,0,0,0,0,0
Gm48363,0,0,2,0,0,0
Gm48377,2,0,0,1,4,3
C230021G24Rik,0,0,0,0,0,0
Ppfia2,38,19,32,26,29,36
4930532I03Rik,0,0,0,0,0,0
Acss3,9,5,0,17,21,23
Gm24745,0,0,0,0,0,0
Gm29674,0,0,0,0,1,0
Lin7a,19,6,9,6,4,13
Gm38117,0,0,0,0,0,0
Gm44403,0,0,0,0,0,0
Myf5,0,2,0,18,14,18
Myf6,0,0,0,0,0,2
Ptprq,8,10,75,21,31,30
Otogl,16,6,62,19,29,25
Gm29685,3,0,2,43,62,39
Ppp1r12a,6218,4911,6919,5532,6384,6089
Pawr,2372,1372,1027,3506,2746,3457
Gm23105,0,0,0,0,0,0
Gm36283,106,76,191,811,611,1033
Gm25591,0,0,0,0,0,0
Syt1,909,379,2370,91,76,97
Gm5136,0,0,0,0,0,0
Gm47472,0,0,2,0,0,0
Gm47477,0,0,1,0,0,0
Gm22097,0,0,0,0,0,0
Gm44495,0,0,0,0,0,0
Gm23041,0,0,0,0,2,0
3110043J17Rik,0,0,0,0,0,0
Nav3,748,429,1860,77,146,158
Gm36935,0,0,0,0,0,0
Gm47337,1,0,0,0,0,0
Gm47339,4,0,1,0,0,1
Gm47338,0,0,0,0,0,0
9230102K24Rik,19,8,57,2,0,1
E2f7,1482,1108,786,971,1167,1113
1700020G17Rik,81,30,123,145,201,178
Gm23698,0,0,0,0,0,0
Gm22186,0,0,0,0,0,0
Gm22236,0,0,0,0,0,0
Csrp2,4920,4650,2813,3039,4771,3461
Zdhhc17,1567,1376,1049,1871,2004,2241
Gm22101,0,0,0,0,0,0
Osbpl8,2829,2138,4895,2992,3920,3495
Bbs10,145,99,172,123,69,144
Gm40761,1,0,1,1,0,0
Nap1l1,17444,15190,11206,9522,10902,10572
Gm25117,0,0,2,0,2,0
Phlda1,1639,1678,1207,1259,1591,1445
Gm28592,0,0,0,0,0,0
4933440J02Rik,6,4,8,0,0,0
Gm30262,1,6,4,0,0,0
Gm30624,29,14,87,7,7,4
Gm47865,5,1,1,0,0,0
Gm37189,0,0,0,0,0,0
Gm20758,10,7,6,2,6,8
Krr1,2499,1974,1868,1321,1466,1613
Glipr1,18,20,18,12,16,22
Glipr1l1,0,5,1,2,0,5
Glipr1l2,1,14,6,7,8,7
Glipr1l3,0,0,1,2,0,4
Caps2,13,13,21,45,32,51
Gm47419,0,0,0,0,0,6
Kcnc2,117,67,76,370,321,427
1700010J16Rik,6,1,0,0,0,0
Gm3942,0,0,0,2,2,0
Atxn7l3b,4844,3959,2788,4182,5458,4819
Gm26596,15,2,4,26,12,9
Gm22507,0,0,0,0,0,0
Gm47519,2,2,0,0,0,2
Gm47522,0,2,8,2,0,0
Gm47524,0,0,0,0,0,0
Gm47532,2,2,8,0,2,0
Gm40765,2,0,2,1,0,0
Gm38333,0,0,0,0,0,0
Gm48104,0,0,0,0,0,0
Gm38281,0,0,0,0,0,0
Trhde,31,22,11,30,19,26
4930473D10Rik,0,0,0,0,0,0
Gm15723,0,0,2,4,0,6
Gm31182,2,0,5,4,3,2
Gm25319,0,0,0,0,0,0
Gm31267,0,0,0,0,0,0
Gm22070,0,0,0,0,0,0
Tph2,70,26,224,5,15,18
Tbc1d15,5438,3641,12100,1901,2333,2188
Gm22794,0,0,0,0,0,0
Rab21,4157,3221,4820,2162,2506,2423
Gm10752,8,6,26,6,16,4
Tmem19,836,412,918,677,537,811
Thap2,651,361,338,543,358,549
Zfc3h1,4438,3003,3043,8197,7997,8238
A130012E19Rik,11,6,4,0,4,12
Lgr5,44,26,26,109,122,155
A930009A15Rik,0,0,0,0,0,1
4930422I22Rik,6,6,0,0,1,1
Tspan8,32,8,32,28,41,43
Ptprr,477,179,1198,56,61,88
4933416C03Rik,5,0,2,0,4,0
Ptprb,357,196,872,98,128,132
Gm47625,0,0,0,0,0,0
Gm26495,0,0,0,0,0,0
Kcnmb4,549,413,334,430,285,329
Kcnmb4os1,23,0,10,6,2,0
Kcnmb4os2,84,84,78,14,36,52
Cnot2,4595,3135,3901,2967,3176,2971
5330438D12Rik,302,134,236,146,112,159
Gm25190,0,0,0,0,0,0
Gm49344,0,0,0,0,0,0
Gm26579,4,1,6,0,5,3
1700030O20Rik,0,0,12,1,2,0
4930579P08Rik,1,0,0,0,1,0
Myrfl,9,14,28,4,5,9
Rab3ip,3600,3269,2014,1632,1671,1597
Gm10271,107,90,94,120,51,89
D630029K05Rik,0,0,0,0,0,0
Best3,125,49,287,8,4,23
Gm10747,0,0,0,0,0,0
Lrrc10,10,0,5,0,2,0
Cct2,18310,15504,12046,10623,12701,12247
Frs2,3265,2265,1589,2640,2470,2821
4930423D24Rik,1,1,0,0,0,2
Gm26311,0,0,0,0,0,0
Yeats4,2438,1792,2622,1200,1385,1324
9530003J23Rik,0,0,0,0,0,1
Lyz2,160,50,116,401,447,492
Lyz1,0,0,0,1,2,1
Cpsf6,7460,5866,4267,8613,8733,8773
Gm48903,0,2,2,3,0,2
Gm40770,0,4,2,0,0,0
Gm32141,0,0,0,0,0,0
Gm32235,0,0,0,0,0,0
Gm32365,4,0,0,1,0,0
Cpm,381,244,372,177,280,222
Gm25709,0,0,0,0,0,0
Mdm2,4408,3901,4459,3221,3530,3640
Slc35e3,1159,822,663,946,773,872
Nup107,3735,2540,4603,1755,1674,1857
Rap1b,6901,5548,5069,3850,5532,4385
Gm32552,0,3,2,0,1,0
Gm40773,2,0,0,0,0,1
4933411E08Rik,0,2,13,0,1,0
Gm37852,0,0,0,0,0,0
5330439M10Rik,0,0,2,0,1,0
Mdm1,657,390,483,523,401,431
Gm47958,0,0,2,2,2,4
Il22,3,0,12,0,0,0
Gm32717,0,0,0,0,0,0
Gm32802,0,1,0,1,0,0
Iltifb,0,4,25,1,2,0
Gm9040,0,0,0,0,0,0
Gm9044,0,0,0,0,0,0
Gm9045,0,0,0,0,0,0
Gm9046,0,0,0,0,0,0
Gm9048,0,0,0,0,0,0
Gm9049,0,0,0,0,0,0
Ifng,0,1,0,0,0,0
AC153498.1,0,0,0,0,0,0
Ifngas1,2,2,0,1,2,2
Gm33337,0,0,0,0,0,0
Gm47425,0,0,0,0,0,0
Gm4065,0,0,0,0,0,0
Gm47434,0,0,0,0,0,0
Dyrk2,2579,1753,1140,3117,2912,3174
4932442E05Rik,85,55,51,136,80,107
Gm10744,0,4,2,4,6,4
Gm38403,0,0,0,0,0,0
Gm47461,1,1,0,0,0,0
Gm33677,0,0,4,2,3,5
1700064J06Rik,2,0,0,0,0,0
Gm47480,1,1,0,2,1,2
Gm34045,50,37,85,3,7,8
Cand1,9850,7621,8474,5809,6788,6098
4930477N07Rik,0,1,0,0,2,1
Gm40778,0,2,0,0,0,0
1700025F24Rik,78,32,123,11,8,8
Grip1os3,146,73,324,12,19,20
Gm16321,0,0,0,0,0,0
Grip1,443,210,700,216,189,277
Gm47341,0,0,0,0,0,0
Gm47024,0,0,1,0,0,0
Gm47342,0,0,0,0,0,1
Gm47027,17,2,19,0,0,0
Gm47026,8,0,6,2,0,0
Grip1os2,0,0,0,0,0,0
Grip1os1,0,0,0,0,0,0
Helb,853,523,709,682,582,735
Irak3,36,11,8,44,40,63
Gm47009,0,0,0,0,0,0
Tmbim4,1323,1174,1018,955,956,1137
Llph,2859,2242,2114,997,1081,1231
Gm48115,0,0,0,0,0,0
Gm38141,2,0,0,0,0,0
Hmga2,1480,866,1285,281,242,288
1700006J14Rik,20,6,9,2,3,4
9230105E05Rik,0,0,6,0,0,0
Mir763,0,0,0,0,0,0
Gm24298,0,0,0,0,0,0
4930471E19Rik,150,110,164,17,15,18
Gm38289,0,0,0,0,0,0
Gm37505,1,0,1,1,1,0
Gm10743,0,0,0,0,0,0
Gm48202,2,3,1,0,0,0
4921513I03Rik,0,0,0,0,2,2
Msrb3,420,209,1240,238,192,365
Gm15961,0,0,0,0,0,0
Gm15910,13,12,3,14,7,13
Lemd3,2384,1953,1327,2790,4020,3634
Gm23632,0,0,0,0,0,0
Gm48341,39,22,44,119,136,149
Wif1,7,4,14,4,1,6
Gm48410,0,0,0,1,0,0
Gm10741,0,0,0,0,0,0
Gm48426,0,0,0,0,0,0
4930432O09Rik,0,0,0,1,0,0
Gm35404,0,0,1,0,0,0
Tbc1d30,167,71,359,53,38,45
Gm48435,15,0,10,0,2,0
Gns,2692,2157,1778,2094,2092,2464
Rassf3,1317,685,2902,294,287,381
Gm48591,13,5,24,0,1,0
Gm40787,0,0,0,0,0,0
Gm46204,0,0,0,2,0,2
Gm35696,0,11,1,5,3,12
Tbk1,1794,1575,1424,1878,2048,2175
Xpot,5578,4534,2968,3171,3276,3523
Gm24330,0,0,0,0,0,0
D930020B18Rik,69,17,91,13,4,5
Gm35865,0,0,0,0,0,0
BC048403,597,449,636,317,313,355
Srgap1,515,317,875,832,856,936
Gm48804,6,2,6,15,12,16
Tmem5,1676,1271,1834,885,848,1035
Gm4489,27,20,90,0,2,2
Gm36041,0,2,7,1,1,1
Gm48877,48,20,83,13,8,14
Avpr1a,2,9,4,26,14,21
Gm48878,4,1,0,4,6,0
A130077B15Rik,1,3,13,3,0,5
Mir6412,0,0,0,0,0,0
Ppm1h,626,264,1609,110,130,118
Mir8104,0,0,0,0,0,0
A430028G04Rik,3,0,0,3,1,0
Gm47582,0,0,0,0,0,0
Gm36208,2,0,0,0,0,0
Mirlet7i,0,4,4,2,2,0
Mon2,5033,4178,5441,4384,5045,4584
Usp15,4549,3137,8244,1948,2225,2250
Gm27920,0,0,0,0,0,0
Fam19a2,226,130,841,60,45,82
Gm22958,0,0,0,0,0,0
Gm47801,1,0,3,0,0,0
Gm23777,0,0,0,0,0,0
Gm47839,3,1,6,2,0,0
Gm47840,1,0,0,0,0,0
Gm36719,0,0,2,0,0,0
Slc16a7,29,30,62,35,46,49
Gm45604,0,0,0,0,0,0
Gm47862,0,0,0,0,0,0
Lrig3,624,572,461,1005,1590,1302
Gm22183,0,0,0,0,0,0
1700021G15Rik,0,0,0,0,0,0
1700025K04Rik,0,0,0,0,0,0
Gm40797,1,0,0,3,0,2
Mir378d,0,0,0,0,0,0
Gm47966,0,4,1,0,0,0
4930484H19Rik,2,0,6,0,1,2
Gm24179,0,0,0,0,0,0
Atp23,678,346,467,219,161,258
Gm49335,0,0,0,0,0,2
Gm47972,0,0,0,0,0,0
Ctdsp2,5224,3914,2812,6586,7290,6479
Mir26a-2,0,0,0,0,0,0
Mir546,0,0,0,0,0,0
Avil,250,179,142,254,399,252
Tsfm,1894,1709,1421,930,1030,1097
Eef1akmt3,247,63,68,52,34,57
Mettl1,1674,1078,1084,739,681,846
Cyp27b1,36,40,47,25,20,17
9-Mar,1772,830,864,640,511,541
Cdk4,11609,9957,6392,6502,7360,7226
Tspan31,3067,2414,1802,2174,2406,2292
A730063M14Rik,44,16,34,25,22,38
Agap2,19,64,16,21,34,9
Os9,4640,3361,5273,3827,3908,4903
Gm23664,0,0,0,0,0,0
B4galnt1,18,12,28,63,38,35
Slc26a10,0,0,12,6,0,0
Arhgef25,271,120,174,479,402,572
Dtx3,2057,1504,1387,2405,2082,2761
F420014N23Rik,57,45,19,56,49,85
Pip4k2c,1804,1151,1486,1287,1465,1342
Kif5a,810,536,525,2530,2123,2528
Dctn2,5418,4290,3718,4734,5359,5646
Mbd6,4353,3385,3491,4242,4074,4339
Gm20492,18,39,18,28,14,22
Gm4189,38,32,11,42,28,42
Ddit3_1,800,357,755,473,463,433
Ddit3_2,200,146,193,249,182,211
Mars,5198,3842,2985,3390,3413,3998
Arhgap9,41,12,72,8,16,34
Gli1,34,25,42,91,88,98
Gm47200,2,0,0,0,2,2
Inhbe,8,1,1,1,0,1
Inhbc,0,0,2,0,0,0
R3hdm2,5134,3291,6804,2958,2552,3226
Gm23819,0,0,0,0,0,0
Stac3,85,69,43,119,40,95
Ndufa4l2,235,253,98,22,31,28
Shmt2,5417,5026,3796,2137,1957,2653
Nxph4,26,31,82,2,2,0
Lrp1,28199,20378,16175,20440,22836,23673
Gm16217,0,0,1,0,0,0
Stat6,1776,1176,1704,1673,1704,1675
Nab2,4342,2396,2493,3055,3887,3036
Gm16229,24,4,6,14,18,14
Nemp1,1605,797,783,1271,977,1039
Gm16230,0,0,0,0,0,0
Myo1a,101,70,84,168,77,135
Tac2,106,56,179,477,315,348
Zbtb39,1762,1387,1205,1053,1286,1081
Gpr182,56,10,19,72,32,48
Rdh1,1,3,1,8,9,6
Rdh16f1,0,0,1,3,2,4
Rdh9,0,0,0,0,0,0
Rdh16,20,2,56,7,2,5
Rdh19,1,0,0,0,0,1
Rdh16f2,65,118,77,46,64,51
Rdh7,0,0,0,0,0,2
Sdr9c7,4,8,8,4,0,0
Gm23996,0,0,0,0,0,0
Hsd17b6,3,0,1,0,0,1
Prim1,974,715,1013,634,546,716
Naca,17952,15140,12898,7353,9221,8592
Ptges3,12367,10271,8207,5108,6144,5453
Gm47438,2,0,0,4,0,2
Atp5b,51508,43098,30934,26249,32176,29901
Snord59a,0,0,0,0,0,1
Mir677_1,1,0,0,0,0,0
Mir677_2,0,0,0,0,0,0
Baz2a,7526,5402,5609,6043,6136,5994
Rbms2,2644,1907,2239,2012,1810,1952
Gls2,278,270,193,64,97,76
Spryd4,561,449,338,241,284,267
Mip,4,2,8,0,2,0
Gm26847,5,10,15,22,4,8
Timeless,3230,1900,4166,1683,1127,1704
Apon,20,7,18,0,4,5
Apof,40,30,10,10,20,12
Stat2,1663,820,1171,1467,985,1425
Il23a,4480,4554,2752,115,307,112
Gm23241,0,0,0,0,0,0
Pan2,4137,3039,5763,2960,2649,3241
Cnpy2,2771,2094,1922,1131,1027,1273
Cs,9632,7760,9114,4968,5746,5265
Gm23182,0,0,0,0,0,0
Coq10a,400,278,369,325,239,313
Ankrd52,10368,7092,5028,7854,7408,7654
Gm26308,0,0,0,0,0,0
Mir6914,0,0,0,0,0,0
Mir6915,1,3,0,0,1,1
Gm17201,11,11,9,15,9,2
Slc39a5,2,4,14,0,4,2
Nabp2,1478,885,934,486,490,557
Gm25361,0,0,0,0,0,0
Rnf41,2404,1652,1623,1329,1541,1461
Gm26347,0,0,0,0,0,0
Mir8105,0,0,8,0,0,0
Smarcc2,8005,5517,4792,8891,8423,9554
Myl6,8766,7064,4959,5234,6180,6346
Myl6b,107,91,103,118,109,109
A430046D13Rik,115,87,100,83,39,95
Esyt1,3058,2002,3152,2248,2327,2567
Mir6916,0,0,0,0,0,0
Gm29585,77,13,33,20,18,6
Zc3h10,993,625,723,607,661,658
Rpl41,27811,21733,17828,7178,9246,7830
Pa2g4,11217,9037,6739,4973,5702,5908
Gm47275,0,0,0,0,0,0
Erbb3,42,28,78,49,42,60
Mir6917,0,0,0,0,0,0
Gm47540,1,0,3,0,1,0
Rps26,17135,15290,11466,6814,8159,7406
Ikzf4,361,153,627,54,65,92
Gm26876,21,1,0,10,5,10
AC117232.1,11,4,6,3,4,5
Suox,194,97,164,82,112,143
Rab5b,2300,1376,1486,1783,1630,1798
Cdk2,3064,2330,1847,2096,2278,2279
Pmel,25,39,24,30,42,27
Dgka,121,93,113,229,147,204
Pym1,1559,1320,1371,737,917,816
Gm47093,2,1,0,2,0,8
Mmp19,91,38,33,243,151,319
Tmem198b,686,423,424,844,750,1025
Dnajc14,4501,2803,3726,2916,2931,3213
Sarnp,1314,907,1176,761,942,931
Ormdl2,309,275,182,211,196,204
Gdf11,558,346,233,582,615,617
Cd63,6827,4682,3472,5595,5647,6513
Rdh5,164,108,94,242,193,181
Bloc1s1,497,318,403,189,220,225
Itga7,77,16,15,192,132,149
Gm25494,0,0,0,0,0,0
Mettl7b,0,1,0,2,2,0
9030616G12Rik,0,0,0,0,0,0
Olfr9,0,0,0,0,1,0
Olfr763,0,0,0,0,0,0
Olfr764-ps1,0,0,0,0,0,0
Olfr765,0,0,1,0,0,0
Olfr766-ps1,1,0,0,1,0,0
Olfr767,0,1,1,1,0,0
Olfr768,0,0,2,0,0,1
Olfr769,0,1,0,0,7,0
Olfr770,0,0,0,4,0,0
Olfr771,0,0,0,0,0,0
Gm25807,0,0,0,0,0,0
Olfr772,0,0,0,0,0,0
Olfr773,0,0,0,0,0,0
Olfr774,0,0,0,0,0,0
Olfr775,0,0,0,1,2,10
Olfr776,0,0,0,0,0,0
Olfr777,0,0,0,0,0,0
Gm25764,0,0,0,0,0,0
Olfr779,0,0,0,0,0,0
Olfr780,0,0,0,0,0,1
Olfr781,0,0,0,0,0,0
Olfr782,0,0,0,0,0,0
Olfr784,0,0,0,3,0,1
Olfr785,0,0,0,0,0,0
Olfr786,0,0,1,0,0,0
Olfr787,3,0,0,2,0,0
Olfr788,0,1,0,0,0,0
Olfr789,0,1,0,2,0,1
Olfr790,0,0,0,2,0,0
Olfr791,0,2,0,0,0,0
Olfr792,0,0,0,0,0,0
Olfr794,0,0,0,0,0,1
Gm23252,0,0,0,0,0,0
Olfr796,1,1,0,0,0,1
Olfr798,1,0,1,0,0,0
Olfr799,0,0,0,0,1,0
Olfr800,0,0,0,0,0,0
Olfr801,0,0,0,0,0,0
Olfr802,0,0,0,0,1,0
Olfr803,0,0,0,0,0,0
Gm24717,0,0,0,0,0,0
Olfr804,0,0,0,0,0,0
Olfr805,0,4,2,0,3,4
Gm24485,0,0,0,0,0,0
Olfr806,0,0,0,0,0,0
Olfr807,0,0,0,0,0,0
Olfr808,0,0,0,3,0,1
Olfr809,0,0,0,0,2,0
Olfr810,0,1,0,6,8,4
Olfr811,0,0,0,0,0,0
Olfr812,0,0,0,0,0,0
Olfr813,0,0,0,0,0,0
Olfr814,22,4,2,1,3,6
Olfr815,0,0,0,0,0,0
Olfr816,0,0,0,0,0,0
Olfr818,0,0,0,0,0,0
Olfr819,2,10,44,0,0,0
Olfr247,0,0,0,0,0,0
Gm10310,0,0,0,0,1,0
Olfr820,0,0,0,1,0,0
Olfr821,4,1,0,0,0,0
Olfr822,0,0,0,2,1,0
Olfr823,0,0,0,0,0,0
Olfr824,0,0,0,12,6,13
Olfr825,1,0,1,0,0,0
Olfr826,0,1,0,0,0,0
Olfr827,0,1,0,1,0,2
Neurod4,0,0,0,2,0,2
Tespa1,1,0,9,2,7,4
Vmn2r84,6,4,0,2,5,12
Vmn2r85,0,0,0,1,0,0
Vmn2r86,0,0,0,2,0,2
Vmn2r87,6,7,10,9,6,16
Gm31793,83,72,115,127,144,123
Gm23793,0,0,0,0,0,0
Gm26445,0,0,0,0,0,0
Sfi1,1969,1070,1418,2881,2190,2726
Gm11399,0,0,0,1,0,0
Drg1,2548,2035,1873,1707,1757,1973
Gm12735,8,1,11,0,1,1
Eif4enif1,6813,4447,13400,2569,3130,3089
Patz1,2614,1805,2422,1792,1750,1846
Gm12592,65,87,52,88,108,110
Gm11944,2,6,10,3,8,9
Pik3ip1,87,80,126,321,140,314
Limk2,2480,1728,3479,2063,1819,2368
Gm11948,5,2,0,6,6,6
Rnf185,3697,2437,6600,1379,1753,1576
8430429K09Rik,209,135,139,108,101,116
Gm24439,0,0,0,0,0,0
Pla2g3,24,7,6,24,6,20
Inpp5j,93,97,59,30,43,17
Selenom,220,191,171,97,121,135
Smtn,3133,2379,1784,1877,1816,1957
Gm11946,6,7,4,8,15,7
Gm11947,0,0,0,0,0,0
Tug1,5421,4199,3328,6057,6494,6082
Gm27624,0,0,0,0,0,0
Gm27517,0,0,0,0,0,0
Gm27937,0,0,0,0,0,0
Gm27640,0,0,0,0,0,0
Morc2a,4101,2874,2665,4385,4550,5020
Gm26393,0,0,0,0,0,0
Osbp2,611,282,1994,89,154,99
Gm24013,0,0,0,0,0,0
4921536K21Rik,66,54,231,18,22,32
Dusp18,499,452,790,279,346,330
Slc35e4,1051,710,1205,627,649,686
Tcn2,634,443,823,1163,1322,1547
4930556J24Rik,43,50,59,18,41,39
Pes1,4319,3137,3712,1917,2434,2316
Gal3st1,2,4,9,4,3,2
Sec14l4,1,8,2,6,2,10
Sec14l3,24,0,14,0,2,0
Mtfp1,396,210,262,279,208,310
Sec14l2,285,233,170,383,310,319
Rnf215,1166,866,838,1207,1096,1337
Mir3060,0,0,0,0,0,0
Ccdc157,1336,793,692,1462,1216,1588
Sf3a1,8382,6647,8038,5084,5522,5391
Tbc1d10a,1739,1000,1273,1110,1031,1180
Castor1,84,50,129,25,32,44
Osm,7,0,0,4,16,6
Lif,110,77,83,33,63,64
Gm11959,0,1,3,0,0,1
Gm11958,0,0,0,0,0,0
Gm24803,0,0,0,0,0,0
Hormad2,54,9,115,4,1,9
Mtmr3,2456,1764,2226,3024,3250,3237
Gm11032,0,0,0,0,0,0
Gm11961,0,0,5,0,1,0
Ascc2,3811,2972,2413,3749,3473,3727
Uqcr10,2716,1937,1702,1075,1267,1104
Zmat5,634,433,591,327,332,417
Cabp7,16,6,26,18,12,10
Nf2,4258,2962,3772,2698,2617,2805
Nipsnap1,558,315,881,308,268,414
Mir6918,0,0,0,0,0,0
Thoc5,1741,1211,1285,1181,1293,1380
Nefh,195,82,536,19,19,22
Ap1b1,3082,2142,3855,2016,2050,2231
Gm47296,0,0,0,0,0,0
Gm24958,0,0,0,0,0,0
Gas2l1,6415,4007,3415,11770,9225,12210
Rasl10a,762,537,426,835,712,944
Ewsr1,16816,14957,10550,14519,15412,15400
Rhbdd3,544,356,331,471,298,527
Emid1,6,8,4,26,16,32
Kremen1,1848,1049,3048,852,765,1015
Gm25142,0,0,0,0,0,0
Znrf3,974,779,645,600,738,691
Gm11963,3,2,24,6,6,3
Xbp1,8850,8316,5146,4207,5068,4656
Ccdc117,5888,3164,10999,1827,1654,1752
Gm22471,0,0,0,0,0,0
Ankrd36,53,15,140,7,2,5
Mrps24,1571,1253,1287,681,694,789
Urgcp,3085,2413,1764,2510,3506,2998
Dbnl,3310,2572,1994,2293,2458,2308
Pgam2,66,44,16,59,82,90
Polm,1649,1000,1768,754,723,846
Aebp1,9534,6319,5086,10064,11035,11941
Pold2,2553,1889,1870,1038,1061,1340
Myl7,0,0,4,0,2,0
Gck,63,12,80,4,0,4
Gm11967,0,0,0,1,0,0
Ykt6,6186,4637,3377,3819,4359,4229
Camk2b,388,320,326,537,732,794
Nudcd3,3423,2030,3100,1935,1755,2118
A730071L15Rik,14,12,0,0,2,0
Npc1l1,2,1,3,2,1,4
Ddx56,3110,2381,2676,1784,1825,2092
Tmed4,4410,3296,2426,3018,3234,3410
n-R5s67,0,0,0,0,0,0
Ogdh,6902,5719,5381,5186,6039,5921
Zmiz2,3431,2165,3718,2340,1837,2336
Mir7651,0,0,0,0,0,0
Ppia,22500,19407,13690,8130,10366,9231
H2afv,3447,2938,2356,1768,2088,2004
Purb,13326,10620,6473,10973,13840,11486
Gm22123,0,0,0,0,0,0
Gm11973,146,171,113,268,316,310
Myo1g,16,6,24,28,33,36
Snhg15,1129,1046,694,434,516,472
Snora9,0,0,0,0,0,0
Gm24000,0,0,0,0,0,0
Ccm2,2579,1760,1755,1166,1341,1326
Nacad,198,137,377,174,198,240
Tbrg4,5534,4836,3550,2965,3439,3260
Gm24313,0,0,0,2,0,0
Snora5c,0,0,0,0,0,0
Wap,1,0,0,0,0,0
Ramp3,646,670,661,58,175,94
Gm11981,1,0,0,0,0,0
Gm11983,0,2,0,0,1,0
Adcy1,150,80,228,33,59,41
Gm11985,220,60,477,4,16,2
